date,num_projects,workload_units,num_eeq_projects,num_epc_projects,num_no_type_projects,eeq_workload,epc_workload,total_workload,available_workload,region,role,[ESO] Stage,assigned_status
2022-04-25,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-04-26,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-04-27,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-04-28,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-04-29,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-04-30,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-01,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-02,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-03,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-04,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-05,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-06,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-07,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-08,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-09,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-10,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-11,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-12,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-13,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-14,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-15,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-16,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-17,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-18,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-19,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-20,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-21,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-22,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-23,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-24,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-25,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-26,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-27,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-28,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-29,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-30,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-05-31,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Solution Engineer,G3 - Lifecycle,assigned
2022-02-10,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-11,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-12,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-13,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-14,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-15,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-16,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-17,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-18,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-19,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-20,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-21,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-22,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-23,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-24,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-25,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-26,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-27,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-02-28,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-01,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-02,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-03,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-04,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-05,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-06,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-07,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-08,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-09,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-10,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-11,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-12,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-13,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-14,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-15,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-16,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-17,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-18,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-19,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-20,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-21,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-22,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-23,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-24,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-25,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-26,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-27,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-28,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-29,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-30,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-03-31,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-01,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-02,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-03,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-04,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-05,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-06,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-07,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-08,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-09,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-10,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-11,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-12,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-13,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-14,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-15,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-16,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-17,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-18,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-19,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-20,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-21,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-22,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-23,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-24,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-25,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-26,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-27,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-28,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-29,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-04-30,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-01,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-02,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-03,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-04,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-05,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-06,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-07,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-08,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-09,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-10,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-11,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-12,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-13,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-14,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-15,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-16,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-17,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-18,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-19,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-20,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-21,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-22,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-23,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-24,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-25,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-26,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-27,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-28,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-29,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-30,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-05-31,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-01,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-02,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-03,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-04,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-05,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-06,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-07,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-08,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-09,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-10,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-11,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-12,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-13,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-14,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-15,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-16,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-17,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-18,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-19,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-20,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-21,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-22,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-23,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-24,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-25,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-26,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-27,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-28,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-29,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-06-30,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-01,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-02,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-03,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-04,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-05,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-06,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-07,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-08,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-09,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-10,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-11,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-12,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-13,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-14,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-15,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-16,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-17,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-18,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-19,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-20,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-21,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-22,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-23,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-24,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-25,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-26,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-27,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-28,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-29,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-30,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-07-31,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-01,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-02,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-03,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-04,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-05,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-06,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-07,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-08,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-09,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-10,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-11,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-12,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-13,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-14,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-15,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-16,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-17,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-18,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-19,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-20,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-21,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-22,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-23,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-24,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-25,3,3,0,0,3,0.0,0.0,0.0,3.0,AMER,no_role,G2 - Delivery,assigned
2022-08-26,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-08-27,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-08-28,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-08-29,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-08-30,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-08-31,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-01,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-02,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-03,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-04,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-05,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-06,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-07,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-08,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-09,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-10,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-11,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-12,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
2022-09-13,4,4,0,0,4,0.0,0.0,0.0,4.0,AMER,no_role,G2 - Delivery,assigned
